case_id,file,status,error,page,source_type,extraction_method,raw_chars,clean_chars,n_words,avg_ocr_confidence
CASE_85793F95D7C1,Imaging_External4.pdf,ERROR,"(1, 'Error opening data file ./eng.traineddata Please make sure the TESSDATA_PREFIX environment variable is set to your ""tessdata"" directory. Failed loading language \'eng\' Tesseract couldn\'t load any languages! Could not initialize tesseract.')",,,,,,,
CASE_4C8B3B7344A9,Imaging_External5.pdf,ERROR,"(1, 'Error opening data file ./eng.traineddata Please make sure the TESSDATA_PREFIX environment variable is set to your ""tessdata"" directory. Failed loading language \'eng\' Tesseract couldn\'t load any languages! Could not initialize tesseract.')",,,,,,,
CASE_45B64C4A8948,Imaging_Internal_review.pdf,ERROR,"(1, 'Error opening data file ./eng.traineddata Please make sure the TESSDATA_PREFIX environment variable is set to your ""tessdata"" directory. Failed loading language \'eng\' Tesseract couldn\'t load any languages! Could not initialize tesseract.')",,,,,,,
CASE_600C98E49F95,Path_Biopsy.pdf,ERROR,"(1, 'Error opening data file ./eng.traineddata Please make sure the TESSDATA_PREFIX environment variable is set to your ""tessdata"" directory. Failed loading language \'eng\' Tesseract couldn\'t load any languages! Could not initialize tesseract.')",,,,,,,
CASE_96A9E96D505A,H&P.pdf,ERROR,"(1, 'Error opening data file ./eng.traineddata Please make sure the TESSDATA_PREFIX environment variable is set to your ""tessdata"" directory. Failed loading language \'eng\' Tesseract couldn\'t load any languages! Could not initialize tesseract.')",,,,,,,
CASE_890B6AF13259,Imaging_External.pdf,ERROR,"(1, 'Error opening data file ./eng.traineddata Please make sure the TESSDATA_PREFIX environment variable is set to your ""tessdata"" directory. Failed loading language \'eng\' Tesseract couldn\'t load any languages! Could not initialize tesseract.')",,,,,,,
CASE_C5ABC174A00C,Imaging_External2.pdf,ERROR,"(1, 'Error opening data file ./eng.traineddata Please make sure the TESSDATA_PREFIX environment variable is set to your ""tessdata"" directory. Failed loading language \'eng\' Tesseract couldn\'t load any languages! Could not initialize tesseract.')",,,,,,,
CASE_F686E94FFEB6,Imaging_External3.pdf,ERROR,"(1, 'Error opening data file ./eng.traineddata Please make sure the TESSDATA_PREFIX environment variable is set to your ""tessdata"" directory. Failed loading language \'eng\' Tesseract couldn\'t load any languages! Could not initialize tesseract.')",,,,,,,
CASE_85793F95D7C1,Imaging_External4.pdf,ERROR,"(1, 'Error opening data file ./eng.traineddata Please make sure the TESSDATA_PREFIX environment variable is set to your ""tessdata"" directory. Failed loading language \'eng\' Tesseract couldn\'t load any languages! Could not initialize tesseract.')",,,,,,,
CASE_45B64C4A8948,Imaging_Internal_review.pdf,ERROR,"(1, 'Error opening data file ./eng.traineddata Please make sure the TESSDATA_PREFIX environment variable is set to your ""tessdata"" directory. Failed loading language \'eng\' Tesseract couldn\'t load any languages! Could not initialize tesseract.')",,,,,,,
CASE_600C98E49F95,Path_Biopsy.pdf,ERROR,"(1, 'Error opening data file ./eng.traineddata Please make sure the TESSDATA_PREFIX environment variable is set to your ""tessdata"" directory. Failed loading language \'eng\' Tesseract couldn\'t load any languages! Could not initialize tesseract.')",,,,,,,
CASE_834B352EDA03,Path_Biopsy2.pdf,ERROR,"(1, 'Error opening data file ./eng.traineddata Please make sure the TESSDATA_PREFIX environment variable is set to your ""tessdata"" directory. Failed loading language \'eng\' Tesseract couldn\'t load any languages! Could not initialize tesseract.')",,,,,,,
CASE_6AEDB7AF9A23,ax us.pdf,ERROR,"(1, 'Error opening data file ./eng.traineddata Please make sure the TESSDATA_PREFIX environment variable is set to your ""tessdata"" directory. Failed loading language \'eng\' Tesseract couldn\'t load any languages! Could not initialize tesseract.')",,,,,,,
CASE_96A9E96D505A,H&P.pdf,ERROR,"(1, 'Error opening data file ./eng.traineddata Please make sure the TESSDATA_PREFIX environment variable is set to your ""tessdata"" directory. Failed loading language \'eng\' Tesseract couldn\'t load any languages! Could not initialize tesseract.')",,,,,,,
CASE_890B6AF13259,Imaging_External.pdf,ERROR,"(1, 'Error opening data file ./eng.traineddata Please make sure the TESSDATA_PREFIX environment variable is set to your ""tessdata"" directory. Failed loading language \'eng\' Tesseract couldn\'t load any languages! Could not initialize tesseract.')",,,,,,,
CASE_C5ABC174A00C,Imaging_External2.pdf,ERROR,"(1, 'Error opening data file ./eng.traineddata Please make sure the TESSDATA_PREFIX environment variable is set to your ""tessdata"" directory. Failed loading language \'eng\' Tesseract couldn\'t load any languages! Could not initialize tesseract.')",,,,,,,
CASE_F686E94FFEB6,Imaging_External3.pdf,ERROR,"(1, 'Error opening data file ./eng.traineddata Please make sure the TESSDATA_PREFIX environment variable is set to your ""tessdata"" directory. Failed loading language \'eng\' Tesseract couldn\'t load any languages! Could not initialize tesseract.')",,,,,,,
CASE_85793F95D7C1,Imaging_External4.pdf,ERROR,"(1, 'Error opening data file ./eng.traineddata Please make sure the TESSDATA_PREFIX environment variable is set to your ""tessdata"" directory. Failed loading language \'eng\' Tesseract couldn\'t load any languages! Could not initialize tesseract.')",,,,,,,
CASE_4C8B3B7344A9,Imaging_External5.pdf,ERROR,"(1, 'Error opening data file ./eng.traineddata Please make sure the TESSDATA_PREFIX environment variable is set to your ""tessdata"" directory. Failed loading language \'eng\' Tesseract couldn\'t load any languages! Could not initialize tesseract.')",,,,,,,
CASE_BF3F66EBAB94,MSK review.pdf,ERROR,"(1, 'Error opening data file ./eng.traineddata Please make sure the TESSDATA_PREFIX environment variable is set to your ""tessdata"" directory. Failed loading language \'eng\' Tesseract couldn\'t load any languages! Could not initialize tesseract.')",,,,,,,
CASE_A0AF9F865BF6,path.pdf,ERROR,"(1, 'Error opening data file ./eng.traineddata Please make sure the TESSDATA_PREFIX environment variable is set to your ""tessdata"" directory. Failed loading language \'eng\' Tesseract couldn\'t load any languages! Could not initialize tesseract.')",,,,,,,
CASE_600C98E49F95,Path_Biopsy.pdf,ERROR,"(1, 'Error opening data file ./eng.traineddata Please make sure the TESSDATA_PREFIX environment variable is set to your ""tessdata"" directory. Failed loading language \'eng\' Tesseract couldn\'t load any languages! Could not initialize tesseract.')",,,,,,,
CASE_834B352EDA03,Path_Biopsy2.pdf,ERROR,"(1, 'Error opening data file ./eng.traineddata Please make sure the TESSDATA_PREFIX environment variable is set to your ""tessdata"" directory. Failed loading language \'eng\' Tesseract couldn\'t load any languages! Could not initialize tesseract.')",,,,,,,
CASE_F794E9482E04,Path_Internal_Review.pdf,ERROR,"(1, 'Error opening data file ./eng.traineddata Please make sure the TESSDATA_PREFIX environment variable is set to your ""tessdata"" directory. Failed loading language \'eng\' Tesseract couldn\'t load any languages! Could not initialize tesseract.')",,,,,,,
CASE_96A9E96D505A,H&P.pdf,ERROR,"(1, 'Error opening data file ./eng.traineddata Please make sure the TESSDATA_PREFIX environment variable is set to your ""tessdata"" directory. Failed loading language \'eng\' Tesseract couldn\'t load any languages! Could not initialize tesseract.')",,,,,,,
CASE_890B6AF13259,Imaging_External.pdf,ERROR,"(1, 'Error opening data file ./eng.traineddata Please make sure the TESSDATA_PREFIX environment variable is set to your ""tessdata"" directory. Failed loading language \'eng\' Tesseract couldn\'t load any languages! Could not initialize tesseract.')",,,,,,,
CASE_C5ABC174A00C,Imaging_External2.pdf,ERROR,"(1, 'Error opening data file ./eng.traineddata Please make sure the TESSDATA_PREFIX environment variable is set to your ""tessdata"" directory. Failed loading language \'eng\' Tesseract couldn\'t load any languages! Could not initialize tesseract.')",,,,,,,
CASE_F686E94FFEB6,Imaging_External3.pdf,ERROR,"(1, 'Error opening data file ./eng.traineddata Please make sure the TESSDATA_PREFIX environment variable is set to your ""tessdata"" directory. Failed loading language \'eng\' Tesseract couldn\'t load any languages! Could not initialize tesseract.')",,,,,,,
CASE_600C98E49F95,Path_Biopsy.pdf,ERROR,"(1, 'Error opening data file ./eng.traineddata Please make sure the TESSDATA_PREFIX environment variable is set to your ""tessdata"" directory. Failed loading language \'eng\' Tesseract couldn\'t load any languages! Could not initialize tesseract.')",,,,,,,
CASE_834B352EDA03,Path_Biopsy2.pdf,ERROR,"(1, 'Error opening data file ./eng.traineddata Please make sure the TESSDATA_PREFIX environment variable is set to your ""tessdata"" directory. Failed loading language \'eng\' Tesseract couldn\'t load any languages! Could not initialize tesseract.')",,,,,,,
CASE_96A9E96D505A,H&P.pdf,ERROR,"(1, 'Error opening data file ./eng.traineddata Please make sure the TESSDATA_PREFIX environment variable is set to your ""tessdata"" directory. Failed loading language \'eng\' Tesseract couldn\'t load any languages! Could not initialize tesseract.')",,,,,,,
CASE_890B6AF13259,Imaging_External.pdf,ERROR,"(1, 'Error opening data file ./eng.traineddata Please make sure the TESSDATA_PREFIX environment variable is set to your ""tessdata"" directory. Failed loading language \'eng\' Tesseract couldn\'t load any languages! Could not initialize tesseract.')",,,,,,,
CASE_C5ABC174A00C,Imaging_External2.pdf,ERROR,"(1, 'Error opening data file ./eng.traineddata Please make sure the TESSDATA_PREFIX environment variable is set to your ""tessdata"" directory. Failed loading language \'eng\' Tesseract couldn\'t load any languages! Could not initialize tesseract.')",,,,,,,
CASE_F686E94FFEB6,Imaging_External3.pdf,ERROR,"(1, 'Error opening data file ./eng.traineddata Please make sure the TESSDATA_PREFIX environment variable is set to your ""tessdata"" directory. Failed loading language \'eng\' Tesseract couldn\'t load any languages! Could not initialize tesseract.')",,,,,,,
CASE_85793F95D7C1,Imaging_External4.pdf,ERROR,"(1, 'Error opening data file ./eng.traineddata Please make sure the TESSDATA_PREFIX environment variable is set to your ""tessdata"" directory. Failed loading language \'eng\' Tesseract couldn\'t load any languages! Could not initialize tesseract.')",,,,,,,
CASE_45B64C4A8948,Imaging_Internal_review.pdf,ERROR,"(1, 'Error opening data file ./eng.traineddata Please make sure the TESSDATA_PREFIX environment variable is set to your ""tessdata"" directory. Failed loading language \'eng\' Tesseract couldn\'t load any languages! Could not initialize tesseract.')",,,,,,,
CASE_600C98E49F95,Path_Biopsy.pdf,ERROR,"(1, 'Error opening data file ./eng.traineddata Please make sure the TESSDATA_PREFIX environment variable is set to your ""tessdata"" directory. Failed loading language \'eng\' Tesseract couldn\'t load any languages! Could not initialize tesseract.')",,,,,,,
CASE_834B352EDA03,Path_Biopsy2.pdf,ERROR,"(1, 'Error opening data file ./eng.traineddata Please make sure the TESSDATA_PREFIX environment variable is set to your ""tessdata"" directory. Failed loading language \'eng\' Tesseract couldn\'t load any languages! Could not initialize tesseract.')",,,,,,,
CASE_96A9E96D505A,H&P.pdf,ERROR,"(1, 'Error opening data file ./eng.traineddata Please make sure the TESSDATA_PREFIX environment variable is set to your ""tessdata"" directory. Failed loading language \'eng\' Tesseract couldn\'t load any languages! Could not initialize tesseract.')",,,,,,,
CASE_890B6AF13259,Imaging_External.pdf,ERROR,"(1, 'Error opening data file ./eng.traineddata Please make sure the TESSDATA_PREFIX environment variable is set to your ""tessdata"" directory. Failed loading language \'eng\' Tesseract couldn\'t load any languages! Could not initialize tesseract.')",,,,,,,
CASE_C5ABC174A00C,Imaging_External2.pdf,ERROR,"(1, 'Error opening data file ./eng.traineddata Please make sure the TESSDATA_PREFIX environment variable is set to your ""tessdata"" directory. Failed loading language \'eng\' Tesseract couldn\'t load any languages! Could not initialize tesseract.')",,,,,,,
CASE_F686E94FFEB6,Imaging_External3.pdf,ERROR,"(1, 'Error opening data file ./eng.traineddata Please make sure the TESSDATA_PREFIX environment variable is set to your ""tessdata"" directory. Failed loading language \'eng\' Tesseract couldn\'t load any languages! Could not initialize tesseract.')",,,,,,,
CASE_85793F95D7C1,Imaging_External4.pdf,ERROR,"(1, 'Error opening data file ./eng.traineddata Please make sure the TESSDATA_PREFIX environment variable is set to your ""tessdata"" directory. Failed loading language \'eng\' Tesseract couldn\'t load any languages! Could not initialize tesseract.')",,,,,,,
CASE_4C8B3B7344A9,Imaging_External5.pdf,ERROR,"(1, 'Error opening data file ./eng.traineddata Please make sure the TESSDATA_PREFIX environment variable is set to your ""tessdata"" directory. Failed loading language \'eng\' Tesseract couldn\'t load any languages! Could not initialize tesseract.')",,,,,,,
CASE_C0A950A5BD21,Imaging_External6.pdf,ERROR,"(1, 'Error opening data file ./eng.traineddata Please make sure the TESSDATA_PREFIX environment variable is set to your ""tessdata"" directory. Failed loading language \'eng\' Tesseract couldn\'t load any languages! Could not initialize tesseract.')",,,,,,,
CASE_600C98E49F95,Path_Biopsy.pdf,ERROR,"(1, 'Error opening data file ./eng.traineddata Please make sure the TESSDATA_PREFIX environment variable is set to your ""tessdata"" directory. Failed loading language \'eng\' Tesseract couldn\'t load any languages! Could not initialize tesseract.')",,,,,,,
CASE_7E764D3FA742,imaging_internal_read.pdf,ERROR,"(1, 'Error opening data file ./eng.traineddata Please make sure the TESSDATA_PREFIX environment variable is set to your ""tessdata"" directory. Failed loading language \'eng\' Tesseract couldn\'t load any languages! Could not initialize tesseract.')",,,,,,,
CASE_45EDAB9E132D,imaging_mammo_external_read.pdf,ERROR,"(1, 'Error opening data file ./eng.traineddata Please make sure the TESSDATA_PREFIX environment variable is set to your ""tessdata"" directory. Failed loading language \'eng\' Tesseract couldn\'t load any languages! Could not initialize tesseract.')",,,,,,,
CASE_C7E478F6712D,imaging_US_external_read_2.pdf,ERROR,"(1, 'Error opening data file ./eng.traineddata Please make sure the TESSDATA_PREFIX environment variable is set to your ""tessdata"" directory. Failed loading language \'eng\' Tesseract couldn\'t load any languages! Could not initialize tesseract.')",,,,,,,
CASE_CE143719C930,imaging_US_mammo_external_read.pdf,ERROR,"(1, 'Error opening data file ./eng.traineddata Please make sure the TESSDATA_PREFIX environment variable is set to your ""tessdata"" directory. Failed loading language \'eng\' Tesseract couldn\'t load any languages! Could not initialize tesseract.')",,,,,,,
CASE_24E6FF8E3372,path_biopsy_external_read.pdf,ERROR,"(1, 'Error opening data file ./eng.traineddata Please make sure the TESSDATA_PREFIX environment variable is set to your ""tessdata"" directory. Failed loading language \'eng\' Tesseract couldn\'t load any languages! Could not initialize tesseract.')",,,,,,,
CASE_81B6E8D2AED3,path_biopsy_external_read2.pdf,ERROR,"(1, 'Error opening data file ./eng.traineddata Please make sure the TESSDATA_PREFIX environment variable is set to your ""tessdata"" directory. Failed loading language \'eng\' Tesseract couldn\'t load any languages! Could not initialize tesseract.')",,,,,,,
CASE_1AE6A544B750,path_biopsy_internal_read.pdf,ERROR,"(1, 'Error opening data file ./eng.traineddata Please make sure the TESSDATA_PREFIX environment variable is set to your ""tessdata"" directory. Failed loading language \'eng\' Tesseract couldn\'t load any languages! Could not initialize tesseract.')",,,,,,,
CASE_1BB379F2814D,imaging_internal_reaad.pdf,ERROR,"(1, 'Error opening data file ./eng.traineddata Please make sure the TESSDATA_PREFIX environment variable is set to your ""tessdata"" directory. Failed loading language \'eng\' Tesseract couldn\'t load any languages! Could not initialize tesseract.')",,,,,,,
CASE_45EDAB9E132D,imaging_mammo_external_read.pdf,ERROR,"(1, 'Error opening data file ./eng.traineddata Please make sure the TESSDATA_PREFIX environment variable is set to your ""tessdata"" directory. Failed loading language \'eng\' Tesseract couldn\'t load any languages! Could not initialize tesseract.')",,,,,,,
CASE_B4CC95229DDA,imaging_mammo_US_external_read.pdf,ERROR,"(1, 'Error opening data file ./eng.traineddata Please make sure the TESSDATA_PREFIX environment variable is set to your ""tessdata"" directory. Failed loading language \'eng\' Tesseract couldn\'t load any languages! Could not initialize tesseract.')",,,,,,,
CASE_91828A8D8EBF,imaging_MRI_external_read.pdf,ERROR,"(1, 'Error opening data file ./eng.traineddata Please make sure the TESSDATA_PREFIX environment variable is set to your ""tessdata"" directory. Failed loading language \'eng\' Tesseract couldn\'t load any languages! Could not initialize tesseract.')",,,,,,,
CASE_DA32F305D73A,path_biopsy2_internal_read.pdf,ERROR,"(1, 'Error opening data file ./eng.traineddata Please make sure the TESSDATA_PREFIX environment variable is set to your ""tessdata"" directory. Failed loading language \'eng\' Tesseract couldn\'t load any languages! Could not initialize tesseract.')",,,,,,,
CASE_24E6FF8E3372,path_biopsy_external_read.pdf,ERROR,"(1, 'Error opening data file ./eng.traineddata Please make sure the TESSDATA_PREFIX environment variable is set to your ""tessdata"" directory. Failed loading language \'eng\' Tesseract couldn\'t load any languages! Could not initialize tesseract.')",,,,,,,
CASE_1AE6A544B750,path_biopsy_internal_read.pdf,ERROR,"(1, 'Error opening data file ./eng.traineddata Please make sure the TESSDATA_PREFIX environment variable is set to your ""tessdata"" directory. Failed loading language \'eng\' Tesseract couldn\'t load any languages! Could not initialize tesseract.')",,,,,,,
CASE_7E764D3FA742,imaging_internal_read.pdf,ERROR,"(1, 'Error opening data file ./eng.traineddata Please make sure the TESSDATA_PREFIX environment variable is set to your ""tessdata"" directory. Failed loading language \'eng\' Tesseract couldn\'t load any languages! Could not initialize tesseract.')",,,,,,,
CASE_B4CC95229DDA,imaging_mammo_US_external_read.pdf,ERROR,"(1, 'Error opening data file ./eng.traineddata Please make sure the TESSDATA_PREFIX environment variable is set to your ""tessdata"" directory. Failed loading language \'eng\' Tesseract couldn\'t load any languages! Could not initialize tesseract.')",,,,,,,
CASE_B90988A776D8,Img_External_scrmmg.pdf,ERROR,"(1, 'Error opening data file ./eng.traineddata Please make sure the TESSDATA_PREFIX environment variable is set to your ""tessdata"" directory. Failed loading language \'eng\' Tesseract couldn\'t load any languages! Could not initialize tesseract.')",,,,,,,
CASE_24E6FF8E3372,path_biopsy_external_read.pdf,ERROR,"(1, 'Error opening data file ./eng.traineddata Please make sure the TESSDATA_PREFIX environment variable is set to your ""tessdata"" directory. Failed loading language \'eng\' Tesseract couldn\'t load any languages! Could not initialize tesseract.')",,,,,,,
CASE_1AE6A544B750,path_biopsy_internal_read.pdf,ERROR,"(1, 'Error opening data file ./eng.traineddata Please make sure the TESSDATA_PREFIX environment variable is set to your ""tessdata"" directory. Failed loading language \'eng\' Tesseract couldn\'t load any languages! Could not initialize tesseract.')",,,,,,,
CASE_F485632444FA,PPM.pdf,ERROR,"(1, 'Error opening data file ./eng.traineddata Please make sure the TESSDATA_PREFIX environment variable is set to your ""tessdata"" directory. Failed loading language \'eng\' Tesseract couldn\'t load any languages! Could not initialize tesseract.')",,,,,,,
CASE_7E764D3FA742,imaging_internal_read.pdf,ERROR,"(1, 'Error opening data file ./eng.traineddata Please make sure the TESSDATA_PREFIX environment variable is set to your ""tessdata"" directory. Failed loading language \'eng\' Tesseract couldn\'t load any languages! Could not initialize tesseract.')",,,,,,,
CASE_44BE4BB92665,imaging_mammo_external_read1.pdf,ERROR,"(1, 'Error opening data file ./eng.traineddata Please make sure the TESSDATA_PREFIX environment variable is set to your ""tessdata"" directory. Failed loading language \'eng\' Tesseract couldn\'t load any languages! Could not initialize tesseract.')",,,,,,,
CASE_ACF4B2C4864C,imaging_mammo_external_read2.pdf,ERROR,"(1, 'Error opening data file ./eng.traineddata Please make sure the TESSDATA_PREFIX environment variable is set to your ""tessdata"" directory. Failed loading language \'eng\' Tesseract couldn\'t load any languages! Could not initialize tesseract.')",,,,,,,
CASE_91828A8D8EBF,imaging_MRI_external_read.pdf,ERROR,"(1, 'Error opening data file ./eng.traineddata Please make sure the TESSDATA_PREFIX environment variable is set to your ""tessdata"" directory. Failed loading language \'eng\' Tesseract couldn\'t load any languages! Could not initialize tesseract.')",,,,,,,
CASE_20205AB1FA28,imaging_US_external_read.pdf,ERROR,"(1, 'Error opening data file ./eng.traineddata Please make sure the TESSDATA_PREFIX environment variable is set to your ""tessdata"" directory. Failed loading language \'eng\' Tesseract couldn\'t load any languages! Could not initialize tesseract.')",,,,,,,
CASE_24E6FF8E3372,path_biopsy_external_read.pdf,ERROR,"(1, 'Error opening data file ./eng.traineddata Please make sure the TESSDATA_PREFIX environment variable is set to your ""tessdata"" directory. Failed loading language \'eng\' Tesseract couldn\'t load any languages! Could not initialize tesseract.')",,,,,,,
CASE_1AE6A544B750,path_biopsy_internal_read.pdf,ERROR,"(1, 'Error opening data file ./eng.traineddata Please make sure the TESSDATA_PREFIX environment variable is set to your ""tessdata"" directory. Failed loading language \'eng\' Tesseract couldn\'t load any languages! Could not initialize tesseract.')",,,,,,,
CASE_7E764D3FA742,imaging_internal_read.pdf,ERROR,"(1, 'Error opening data file ./eng.traineddata Please make sure the TESSDATA_PREFIX environment variable is set to your ""tessdata"" directory. Failed loading language \'eng\' Tesseract couldn\'t load any languages! Could not initialize tesseract.')",,,,,,,
CASE_B4CC95229DDA,imaging_mammo_US_external_read.pdf,ERROR,"(1, 'Error opening data file ./eng.traineddata Please make sure the TESSDATA_PREFIX environment variable is set to your ""tessdata"" directory. Failed loading language \'eng\' Tesseract couldn\'t load any languages! Could not initialize tesseract.')",,,,,,,
CASE_24E6FF8E3372,path_biopsy_external_read.pdf,ERROR,"(1, 'Error opening data file ./eng.traineddata Please make sure the TESSDATA_PREFIX environment variable is set to your ""tessdata"" directory. Failed loading language \'eng\' Tesseract couldn\'t load any languages! Could not initialize tesseract.')",,,,,,,
CASE_1AE6A544B750,path_biopsy_internal_read.pdf,ERROR,"(1, 'Error opening data file ./eng.traineddata Please make sure the TESSDATA_PREFIX environment variable is set to your ""tessdata"" directory. Failed loading language \'eng\' Tesseract couldn\'t load any languages! Could not initialize tesseract.')",,,,,,,
CASE_F37B4F97B963,hpi_human.pdf,ERROR,"(1, 'Error opening data file ./eng.traineddata Please make sure the TESSDATA_PREFIX environment variable is set to your ""tessdata"" directory. Failed loading language \'eng\' Tesseract couldn\'t load any languages! Could not initialize tesseract.')",,,,,,,
CASE_788F0C30B5D5,imaging_internal_reads.pdf,ERROR,"(1, 'Error opening data file ./eng.traineddata Please make sure the TESSDATA_PREFIX environment variable is set to your ""tessdata"" directory. Failed loading language \'eng\' Tesseract couldn\'t load any languages! Could not initialize tesseract.')",,,,,,,
CASE_45EDAB9E132D,imaging_mammo_external_read.pdf,ERROR,"(1, 'Error opening data file ./eng.traineddata Please make sure the TESSDATA_PREFIX environment variable is set to your ""tessdata"" directory. Failed loading language \'eng\' Tesseract couldn\'t load any languages! Could not initialize tesseract.')",,,,,,,
CASE_0C530DDB2027,imaging_mammo_external_read_2.pdf,ERROR,"(1, 'Error opening data file ./eng.traineddata Please make sure the TESSDATA_PREFIX environment variable is set to your ""tessdata"" directory. Failed loading language \'eng\' Tesseract couldn\'t load any languages! Could not initialize tesseract.')",,,,,,,
CASE_6D11371D2C6A,imaging_mammo_external_read_3.pdf,ERROR,"(1, 'Error opening data file ./eng.traineddata Please make sure the TESSDATA_PREFIX environment variable is set to your ""tessdata"" directory. Failed loading language \'eng\' Tesseract couldn\'t load any languages! Could not initialize tesseract.')",,,,,,,
CASE_20205AB1FA28,imaging_US_external_read.pdf,ERROR,"(1, 'Error opening data file ./eng.traineddata Please make sure the TESSDATA_PREFIX environment variable is set to your ""tessdata"" directory. Failed loading language \'eng\' Tesseract couldn\'t load any languages! Could not initialize tesseract.')",,,,,,,
CASE_851F6D281BA2,path_biopsy.pdf,ERROR,"(1, 'Error opening data file ./eng.traineddata Please make sure the TESSDATA_PREFIX environment variable is set to your ""tessdata"" directory. Failed loading language \'eng\' Tesseract couldn\'t load any languages! Could not initialize tesseract.')",,,,,,,
CASE_7E764D3FA742,imaging_internal_read.pdf,ERROR,"(1, 'Error opening data file ./eng.traineddata Please make sure the TESSDATA_PREFIX environment variable is set to your ""tessdata"" directory. Failed loading language \'eng\' Tesseract couldn\'t load any languages! Could not initialize tesseract.')",,,,,,,
CASE_B4CC95229DDA,imaging_mammo_US_external_read.pdf,ERROR,"(1, 'Error opening data file ./eng.traineddata Please make sure the TESSDATA_PREFIX environment variable is set to your ""tessdata"" directory. Failed loading language \'eng\' Tesseract couldn\'t load any languages! Could not initialize tesseract.')",,,,,,,
CASE_851F6D281BA2,path_biopsy.pdf,ERROR,"(1, 'Error opening data file ./eng.traineddata Please make sure the TESSDATA_PREFIX environment variable is set to your ""tessdata"" directory. Failed loading language \'eng\' Tesseract couldn\'t load any languages! Could not initialize tesseract.')",,,,,,,
CASE_7E764D3FA742,imaging_internal_read.pdf,ERROR,"(1, 'Error opening data file ./eng.traineddata Please make sure the TESSDATA_PREFIX environment variable is set to your ""tessdata"" directory. Failed loading language \'eng\' Tesseract couldn\'t load any languages! Could not initialize tesseract.')",,,,,,,
CASE_91828A8D8EBF,imaging_MRI_external_read.pdf,ERROR,"(1, 'Error opening data file ./eng.traineddata Please make sure the TESSDATA_PREFIX environment variable is set to your ""tessdata"" directory. Failed loading language \'eng\' Tesseract couldn\'t load any languages! Could not initialize tesseract.')",,,,,,,
CASE_20205AB1FA28,imaging_US_external_read.pdf,ERROR,"(1, 'Error opening data file ./eng.traineddata Please make sure the TESSDATA_PREFIX environment variable is set to your ""tessdata"" directory. Failed loading language \'eng\' Tesseract couldn\'t load any languages! Could not initialize tesseract.')",,,,,,,
CASE_24E6FF8E3372,path_biopsy_external_read.pdf,ERROR,"(1, 'Error opening data file ./eng.traineddata Please make sure the TESSDATA_PREFIX environment variable is set to your ""tessdata"" directory. Failed loading language \'eng\' Tesseract couldn\'t load any languages! Could not initialize tesseract.')",,,,,,,
CASE_3D4B0372CADF,path_biopsy_internal_read1.pdf,ERROR,"(1, 'Error opening data file ./eng.traineddata Please make sure the TESSDATA_PREFIX environment variable is set to your ""tessdata"" directory. Failed loading language \'eng\' Tesseract couldn\'t load any languages! Could not initialize tesseract.')",,,,,,,
CASE_DE32C6D54B62,path_biopsy_internal_read2.pdf,ERROR,"(1, 'Error opening data file ./eng.traineddata Please make sure the TESSDATA_PREFIX environment variable is set to your ""tessdata"" directory. Failed loading language \'eng\' Tesseract couldn\'t load any languages! Could not initialize tesseract.')",,,,,,,
CASE_7E764D3FA742,imaging_internal_read.pdf,ERROR,"(1, 'Error opening data file ./eng.traineddata Please make sure the TESSDATA_PREFIX environment variable is set to your ""tessdata"" directory. Failed loading language \'eng\' Tesseract couldn\'t load any languages! Could not initialize tesseract.')",,,,,,,
CASE_45EDAB9E132D,imaging_mammo_external_read.pdf,ERROR,"(1, 'Error opening data file ./eng.traineddata Please make sure the TESSDATA_PREFIX environment variable is set to your ""tessdata"" directory. Failed loading language \'eng\' Tesseract couldn\'t load any languages! Could not initialize tesseract.')",,,,,,,
CASE_20205AB1FA28,imaging_US_external_read.pdf,ERROR,"(1, 'Error opening data file ./eng.traineddata Please make sure the TESSDATA_PREFIX environment variable is set to your ""tessdata"" directory. Failed loading language \'eng\' Tesseract couldn\'t load any languages! Could not initialize tesseract.')",,,,,,,
CASE_24E6FF8E3372,path_biopsy_external_read.pdf,ERROR,"(1, 'Error opening data file ./eng.traineddata Please make sure the TESSDATA_PREFIX environment variable is set to your ""tessdata"" directory. Failed loading language \'eng\' Tesseract couldn\'t load any languages! Could not initialize tesseract.')",,,,,,,
CASE_1AE6A544B750,path_biopsy_internal_read.pdf,ERROR,"(1, 'Error opening data file ./eng.traineddata Please make sure the TESSDATA_PREFIX environment variable is set to your ""tessdata"" directory. Failed loading language \'eng\' Tesseract couldn\'t load any languages! Could not initialize tesseract.')",,,,,,,
CASE_7E764D3FA742,imaging_internal_read.pdf,ERROR,"(1, 'Error opening data file ./eng.traineddata Please make sure the TESSDATA_PREFIX environment variable is set to your ""tessdata"" directory. Failed loading language \'eng\' Tesseract couldn\'t load any languages! Could not initialize tesseract.')",,,,,,,
CASE_91828A8D8EBF,imaging_MRI_external_read.pdf,ERROR,"(1, 'Error opening data file ./eng.traineddata Please make sure the TESSDATA_PREFIX environment variable is set to your ""tessdata"" directory. Failed loading language \'eng\' Tesseract couldn\'t load any languages! Could not initialize tesseract.')",,,,,,,
CASE_20205AB1FA28,imaging_US_external_read.pdf,ERROR,"(1, 'Error opening data file ./eng.traineddata Please make sure the TESSDATA_PREFIX environment variable is set to your ""tessdata"" directory. Failed loading language \'eng\' Tesseract couldn\'t load any languages! Could not initialize tesseract.')",,,,,,,
